timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784783601950,959,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-9,text,true,,52068,122,10,10,https://saucelabs.com/careers,958,0,244
1784783602194,755,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-2,text,true,,29297,125,10,10,https://www.apache.org/licenses/,677,0,476
1784783602282,890,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-10,text,true,,52093,122,10,10,https://saucelabs.com/careers,889,0,388
1784783596272,6945,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-6,text,true,,52068,122,10,10,https://saucelabs.com/careers,6944,0,6600
1784783602117,1107,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-3,text,true,,52068,122,10,10,https://saucelabs.com/careers,1106,0,553
1784783602910,359,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-9,text,true,,29297,125,10,10,https://www.apache.org/licenses/,302,0,206
1784783603172,229,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-10,text,true,,29296,125,10,10,https://www.apache.org/licenses/,153,0,98
1784783603218,238,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-6,text,true,,29296,125,10,10,https://www.apache.org/licenses/,164,0,108
1784783603224,232,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-3,text,true,,29297,125,10,10,https://www.apache.org/licenses/,158,0,102
1784783602009,1976,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-1,text,true,,122026,148,10,10,https://practicetestautomation.com/practice-test-login/,1726,0,589
1784783602120,1867,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-5,text,true,,122024,148,10,10,https://practicetestautomation.com/practice-test-login/,1629,0,490
1784783600663,3586,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-8,text,true,,52068,122,10,10,https://saucelabs.com/careers,3586,0,3229
1784783602557,1703,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-4,text,true,,122027,148,10,10,https://practicetestautomation.com/practice-test-login/,1429,0,425
1784783603402,934,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-10,text,true,,122018,148,10,10,https://practicetestautomation.com/practice-test-login/,759,0,271
1784783602950,1504,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-2,text,true,,122025,148,10,10,https://practicetestautomation.com/practice-test-login/,1274,0,349
1784783603457,1052,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-6,text,true,,122028,148,10,10,https://practicetestautomation.com/practice-test-login/,872,0,292
1784783603269,1527,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-9,text,true,,122034,148,10,10,https://practicetestautomation.com/practice-test-login/,1258,0,295
1784783604249,560,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-8,text,true,,29296,125,10,10,https://www.apache.org/licenses/,427,0,284
1784783603458,1444,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-3,text,true,,122023,148,10,10,https://practicetestautomation.com/practice-test-login/,1227,0,291
1784783603987,1259,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-5,text,true,,49088,132,10,10,https://automationexercise.com/products,1230,0,353
1784783603985,1293,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-1,text,true,,49097,132,10,10,https://automationexercise.com/products,1267,0,355
1784783604455,1074,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-2,text,true,,49093,132,10,10,https://automationexercise.com/products,1042,0,300
1784783604260,1331,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-4,text,true,,49092,132,10,10,https://automationexercise.com/products,1286,0,348
1784783604337,1325,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-10,text,true,,49097,132,10,10,https://automationexercise.com/products,1299,0,273
1784783605279,470,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-1,text,true,,5215,129,10,10,https://www.demoblaze.com/index.html,470,0,0
1784783605247,529,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-5,text,true,,4918,129,10,10,https://www.demoblaze.com/index.html,529,0,0
1784783601278,4520,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-7,text,true,,52093,122,10,10,https://saucelabs.com/careers,4520,0,3400
1784783605529,491,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-2,text,true,,17521,129,10,10,https://www.demoblaze.com/index.html,272,0,0
1784783604510,1611,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-6,text,true,,49094,132,10,10,https://automationexercise.com/products,1581,0,361
1784783604810,1340,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-8,text,true,,122022,148,10,10,https://practicetestautomation.com/practice-test-login/,1126,0,714
1784783605592,611,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-4,text,true,,5068,129,10,10,https://www.demoblaze.com/index.html,599,0,0
1784783605663,656,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-10,text,true,,5059,129,10,10,https://www.demoblaze.com/index.html,653,0,0
1784783604797,1542,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-9,text,true,,49097,132,10,10,https://automationexercise.com/products,1499,0,852
